ID,logFC,AveExpr,t,P.Value,adj.P.Val,B
HNRNPU,0.7771560616846367,7.743982791018567,3.78721015375605,5.828661970824284e-4,0.02394561468887666,-0.46225110135883885
AFF4,0.744153909456923,6.906558164615143,3.7803650445431023,5.942881003193271e-4,0.024195262323615935,-0.4804579924194341
WARS,1.1408389917734372,7.4885460231940995,3.7801438302705583,5.946608251579953e-4,0.024195262323615935,-0.4810461699846549
PRPF39,-0.9989894719994954,5.354948048582133,-3.776037881255651,6.016202975953367e-4,0.024361304203585333,-0.4919608378313205
ATF6,0.8391305084131941,5.88718925674492,3.766828941855062,6.175179401211811e-4,0.0248859729868836,-0.51642345049017635
ANXA2,0.9704030287198417,7.67335460929042,3.7333879345480843,6.787484151238541e-4,0.027223923399019797,-0.605054710873322
MAP2K3,1.1284074390133085,5.811226501606395,3.717919627543286,7.090247748260342e-4,0.028304135232795884,-0.645943206479215
SEMA4C,0.9997158629943916,4.481115894951029,3.718374844901277,7.297464030091091e-4,0.028859083218065844,-0.6666108507652595
SAT2,-0.8644826038914033,5.763453133175059,-3.7093532962682003,7.263507791844532e-4,0.028859083218065844,-0.6685573140359038
SOAT1,0.9429189982412431,4.486834334758384,3.7234018133492945,7.952546129220444e-4,0.030453573706602996,-0.6704427915220004
PPP2CA,0.8848428905601526,5.911741431424922,3.704327107499967,7.367068338456552e-4,0.02899883690621293,-0.6818158720353367
TBC1D15,0.8281475941166745,5.822141186240085,3.6936107957729325,7.592667382123338e-4,0.0297484926180138,-0.710059565668419
C12orf10,-0.8404256107950241,4.651735929818326,-3.68946436829405,7.681741037200742e-4,0.029958790045082895,-0.7209786992025888
PYGO1,1.106847673856092,7.258258399592651,3.6830675876555374,7.8211448250707e-4,0.03019985001377851,-0.7378138592629151
YARS,1.0533874641434355,5.254053379129763,3.681729897114226,7.850604989993232e-4,0.03019985001377851,-0.741332875897843
MNT,0.9769014118083938,4.4152116635307115,3.663977242282171,8.753632825676637e-4,0.03241403492885332,-0.7619700907545992
MCTP1,1.308173420074282,5.3048628309550505,3.6792516057671083,8.139377900292533e-4,0.030889486623397175,-0.7689137820877461
NIFK,1.0830578992196225,4.948292813332847,3.671183282017383,8.086667322566803e-4,0.030827687185082366,-0.7690587465868326
HNRNPLL,-0.99759222602587,4.579855845090613,-3.6670063468067235,8.182045642378222e-4,0.030912791192610218,-0.7800302079492223
CEACAM1,1.2980202064058366,5.136742013374917,3.674342927984153,8.251436722579598e-4,0.030945543851162185,-0.7817185835674474
