ID,logFC,AveExpr,t,P.Value,adj.P.Val,B
MUC3A,0.653520820843692,6.326659078577499,2.0643895400146444,0.04655016053484477,0.8567382469849839,-3.9454631512975418
SAP30L,-0.5199249260222842,4.2813566956898175,-2.0490310865828008,0.04858869210035303,0.8567382469849839,-3.948395573243053
STOM,0.4160650564076134,6.694233731807522,2.062325716234362,0.04675737190163939,0.8567382469849839,-3.948995514096321
THAP8,-0.5688474007718862,4.220430191264748,-2.050909158142905,0.048934400584551264,0.8567382469849839,-3.9493436031648423
TEX261,0.5290241965752251,4.940186014035778,2.0606444613676524,0.046926770993846394,0.8567382469849839,-3.95187110121879
TPM4,0.7340531367062679,5.743400623257144,2.05941111397186,0.047051382460662004,0.8567382469849839,-3.9539794616137325
SLC30A4,0.44264319688536213,3.9936472348744094,2.020886856124681,0.05347855780547114,0.8842877064156723,-3.955358616566678
TBCB,-0.6500007109660668,5.096251642126003,-2.057454621754511,0.04724965294370121,0.8567382469849839,-3.957322040338147
APEX2,0.6447463410610683,4.2195666461028525,2.036716173915944,0.051760266915712144,0.8759907572815123,-3.959226507491479
VPS11,0.5373705812224099,5.122556930184526,2.0561993079120735,0.04737725203416692,0.8567382469849839,-3.9594654138789647
SCRIB,-0.5718969965271938,4.348076946563647,-2.037414735002883,0.04955607740448819,0.8610167161617153,-3.9660193683750276
IDS,0.4286214791828771,5.313071264867088,2.051088057493325,0.047899923525290336,0.8567382469849839,-3.968182279188443
MEST,0.48463773066317817,3.7484989817578516,1.995340497376313,0.058220626383854036,0.8872983447636718,-3.9688945959571216
VIM,-0.6369745216066125,4.768207531881764,-2.0501330511294635,0.047998140362091074,0.8567382469849839,-3.9698091392992017
TNS3,-0.4256157856809466,6.149908928008247,-2.0480031250690955,0.048217827240971754,0.8567382469849839,-3.9734354014954167
UBE2J1,0.5701850843930361,5.523468474512294,2.0458560015446565,0.04844017969442147,0.8567382469849839,-3.9770880311266597
GLUL,0.5712741713295859,10.487776851518092,2.0449071671151016,0.048538725375050724,0.8567382469849839,-3.978701231072897
KCTD9,0.4785691191760435,5.337566336362943,2.043413296437364,0.048694234462075665,0.8567382469849839,-3.98123993836874
KMT2E,0.3927238185107127,7.148205324531135,2.043228226816256,0.04871353021759228,0.8567382469849839,-3.9815543499112813
FBXO32,0.7228553196125365,9.751423965018448,2.042788364225142,0.04875941812224386,0.8567382469849839,-3.982301537452752
ALKBH1,0.536634251733445,4.443789799309478,2.042330057137114,0.048807270503110955,0.8567382469849839,-3.983079925583944
TMA16,-0.572212553802526,4.584873428113992,-2.0414509067856423,0.04889917879987138,0.8567382469849839,-3.9845726996788837
IRGQ,-0.6638899516118952,5.299763649892595,-2.04046188158022,0.049002754850003806,0.8567382469849839,-3.9862514510384357
IFNGR2,-0.6222785190034696,4.3892952077083125,-2.0131058744011963,0.05298454536361377,0.8842877064156723,-3.988328580539156
MOSPD1,0.571874692239347,4.881710827194998,2.0378696396289078,0.049275140826100676,0.8597242096298224,-3.9906485173045745
MANBA,0.6119049992417369,4.123348544755757,1.9758895476399272,0.0575667474724425,0.8872983447636718,-3.9950004038429423
DNAJC3,0.5135068666458062,5.73254937935471,2.0351066607972097,0.049566926223882146,0.8610167161617153,-3.9953304843926123
TUBGCP3,-0.5043565104787766,4.33198689021934,-2.020591258719123,0.05161024461231775,0.8759907572815123,-3.9958459014077183
PSD3,0.5410280003905417,4.479798887588523,2.0351146021862285,0.049799417988401214,0.8610167161617153,-3.9970194797823178
HMGN1,0.5629270354675873,4.332225530152398,2.0345625659303543,0.0498579757645049,0.8610167161617153,-3.9979518747439733
FUT11,-0.5427563755020559,4.128560839596832,-2.018129459452715,0.05242991425204438,0.8837887139458158,-4.00369248789889
KREMEN1,-0.587911135495756,5.189013331926541,-2.030128212121774,0.050096496475177166,0.8616190105141244,-4.003754360289225
FADS1,-0.5926991955585246,4.01240521146072,-1.9558958252616878,0.06355829009283051,0.9008881922370716,-4.012689913579267
DHX29,-0.6223431990403707,5.549364458608703,-2.024532968575261,0.05069757848747098,0.8695360024101308,-4.013203005176851
ARL8A,-0.5797879348799642,4.325746289607341,-2.025156154804525,0.05086508168199182,0.8695360024101308,-4.013809832833156
KLHL21,0.6110823348147383,7.288161550193974,2.0232602191788196,0.05083518361872776,0.8695360024101308,-4.015349492068557
EMC10,-0.5877487821881853,4.204329807748569,-2.0058938282565997,0.05323531606162323,0.8842877064156723,-4.0201717764673965
APOL3,-0.5307946051620576,4.700227078124382,-2.0184853429545746,0.051354340253670965,0.8752574653954033,-4.0233930542947105
RPL7L1,-0.4878833643463034,5.943427587427687,-2.018006693887583,0.0514066367645374,0.8752574653954033,-4.024198561056269
KLHL23,0.5342811092150557,4.194062244328632,2.0148903783522396,0.05174825973356998,0.8759907572815123,-4.029439337289947
GBP4,-0.7340646952245367,4.901517729667793,-2.01239813846957,0.052022894128139,0.8786781040165913,-4.033626103320781
ZNF830,-0.6717406391829046,5.166584975698999,-2.007228387404075,0.052596638746972915,0.8841093548571338,-4.042298139581459
DCAF17,0.5985897725755382,4.273785910798076,2.011114551733424,0.053205818115024985,0.8842877064156723,-4.042737565434441
SPPL2B,-0.6171240750775846,4.718685899715794,-2.0066793386918125,0.052657895869533844,0.8841093548571338,-4.043218134608323
ELOF1,0.5782903995825599,4.4384364881285086,1.9916709589377,0.05485032071957003,0.8850609065680699,-4.04358403836608
LRCH4,-0.5633212667711431,4.579252521111664,-1.9766305401402229,0.056604502283799936,0.8850609065680699,-4.043994230169432
IPO13,-0.39847780972148694,7.397163068697221,-2.0047833831204507,0.05286990556858878,0.8842877064156723,-4.046393535258998
TMEM70,0.6903440923652164,6.7647672564884695,2.001829413010239,0.05320170819473193,0.8842877064156723,-4.051336309762899
TMEM251,0.5402210234912519,4.207275879387446,1.985709975410329,0.055539803150075166,0.8850609065680699,-4.053358746265923
NIPAL3,-0.59695130844164,4.510251430173653,-2.000330254035321,0.053609027817447405,0.8842877064156723,-4.055393512185347
RSBN1L,-0.5856682280822083,4.696812543207556,-1.9986851961298804,0.05355687335503719,0.8842877064156723,-4.0565912291465125
PLXNB2,0.6770169075946866,4.730313287690689,1.9830973766014852,0.056116186555549695,0.8850609065680699,-4.059297183302604
WDR89,0.5194946586560008,4.1219973187732935,1.9977694816283893,0.0538992836845687,0.8844944100165674,-4.059660490277209
TSC22D2,0.6394470405300448,5.415648050163063,1.9958267978044002,0.05388154430099042,0.8844944100165674,-4.061362916990405
RGN,-0.5689587039653499,4.137797326177899,-1.9618920769373092,0.0592517081487167,0.8921741481284254,-4.061800902884251
STT3B,-0.385745736556494,6.769717827701005,-1.9953564264252786,0.05393513537798968,0.8844944100165674,-4.062147628512229
PIAS3,-0.5141815649716266,4.995555637172485,-1.9941168809345267,0.054076583650747787,0.8850609065680699,-4.06421485260739
ZNF585B,-0.47975754519845637,4.000552163428034,-1.960607130235733,0.05974391251516455,0.8947762207277841,-4.065719663590949
GALC,-0.4470005593125834,4.15626109180258,-1.9930226883476687,0.05420171364923171,0.8850609065680699,-4.06603884113931
ACTR1A,-0.4018207705629626,6.420432658424048,-1.9902806721830388,0.054516394202590114,0.8850609065680699,-4.070606298707193
DYNC2H1,0.5156212365079562,4.012441782633146,1.99057090808267,0.054722574611937885,0.8850609065680699,-4.071632883149535
WRN,0.5237313518342166,5.517802320384399,1.9890681876117777,0.054656048324438725,0.8850609065680699,-4.072624416244938
TACO1,-0.4387625977888483,4.271414042971634,-1.9728706585716722,0.05679367434016331,0.8850609065680699,-4.072810049469612
SUN1,0.3762625351503015,7.957996070903721,1.9875850265960608,0.054827302347186184,0.8850609065680699,-4.0750917640313995
FRG1,-0.5591699114378663,5.0522777673042825,-1.986891515084486,0.05514759864227466,0.8850609065680699,-4.077739476085577
FER,-0.6536268334114439,4.767270714415365,-1.9846991580433562,0.05516185946161422,0.8850609065680699,-4.079888527377005
SPSB2,-0.5785348173091318,4.5566710334862215,-1.9362031159200022,0.06245616919133412,0.9008881922370716,-4.082160361708858
KAT2A,0.46866816755726237,4.684144779940856,1.9669171141178319,0.057505454576343484,0.8872983447636718,-4.082527446758059
VRK2,-0.48516716057365183,5.107077243316879,-1.9830700519394793,0.05535150399722818,0.8850609065680699,-4.082593966745296
UBA7,-0.5392901318676087,4.501442640699932,-1.9846002190054857,0.05594059171234016,0.8850609065680699,-4.084765132590126
AAGAB,-0.5011273500400213,5.878083270497857,-1.9815772195214005,0.055525782556088546,0.8850609065680699,-4.085071583036367
TMEM80,0.5331226310572896,4.3667381250668535,1.9441560478812017,0.060836784453361284,0.896100119858896,-4.086563427697949
WDR6,-0.41777987403409167,6.214796055040902,-1.9800158373692804,0.05570857422096739,0.8850609065680699,-4.087661418692332
TMEM115,-0.5209678111105607,4.0687498240268685,-1.934467634040076,0.06338231526446274,0.9008881922370716,-4.088485653596125
MT-ND6,-0.36199441851449166,13.720875638552783,-1.9793580376513655,0.05578573961525768,0.8850609065680699,-4.088752023934325
DNASE2,0.6428515990720598,3.970380064453792,1.9399764148197463,0.06444444843212759,0.9017845878734086,-4.089001157120695
CHAMP1,0.4797904561262052,4.227404261774969,1.9612753526408946,0.058445596374668174,0.8872983447636718,-4.093192267073855
WDR55,-0.5454670348387669,5.172922934052006,-1.9762364540767872,0.056153195470609346,0.8850609065680699,-4.0939236416851505
RBM18,-0.47185473339338024,5.892093004524853,-1.9760592731751172,0.05617411518387648,0.8850609065680699,-4.094216992015012
BMPR1A,-0.4596573038137519,6.135637629922343,-1.975274334499643,0.05626687421779536,0.8850609065680699,-4.0955163330130615
DCUN1D5,-0.5117560469254512,4.594463185351615,-1.9756985574052774,0.05645827475453791,0.8850609065680699,-4.096262610070294
RFX5,-0.5716565233386488,5.047077252902187,-1.9733016803176568,0.05650057762033826,0.8850609065680699,-4.098779974377756
BAG5,-0.5081489238911798,5.835714074850256,-1.9730297361758709,0.056532861311262235,0.8850609065680699,-4.099229691022451
SH3D19,-0.45947593095553607,5.891601624222511,-1.9726707712508058,0.056575500158892754,0.8850609065680699,-4.099823240884198
CDC42BPA,-0.48615924487788753,6.11901804224476,-1.9717711155264688,0.05668248651524468,0.8850609065680699,-4.1013104555237225
PFDN1,0.4055266999327687,5.617564092641789,1.9712533316962593,0.05674414059815225,0.8850609065680699,-4.10216616083222
LIAS,-0.523072901594329,4.3338432068126655,-1.9727210202911893,0.05706839936660848,0.8870294813413693,-4.102693533837185
ZGRF1,-0.47882177430460793,4.198801660968584,-1.9736914238908367,0.05751740848317932,0.8872983447636718,-4.10441071420221
SPOPL,-0.5117000363321358,4.193902294418766,-1.9680268071560187,0.05712964634023236,0.8870294813413693,-4.107494467935744
SUCO,0.6309856827153357,4.404305886023299,1.937949390942299,0.06191682526392681,0.8989874088244476,-4.109103553413862
ARID5A,0.7682840816188232,4.970614411884949,1.9665931962578214,0.057544402171568684,0.8872983447636718,-4.111271383800961
ATXN7L1,-0.44998741358365235,4.286786804063013,-1.9669720465928993,0.057756572747840074,0.8872983447636718,-4.112140510965242
EPS15L1,0.39988968914536116,6.95103262591641,1.9607069045279502,0.05801266840446596,0.8872983447636718,-4.119557364051519
PKP4,-0.5855321005525198,4.5007290224099314,-1.9604516318646537,0.0580436751780462,0.8872983447636718,-4.119977409575137
TFE3,-0.5262628629248853,4.766763735208381,-1.9594769937913683,0.05816219212683144,0.8872983447636718,-4.121580762014056
KIF21A,0.5627798239053607,5.086680019089856,1.9576456188122966,0.058385456812806345,0.8872983447636718,-4.124591825409896
METAP2,-0.42893667108462274,6.414520067393689,-1.956761694291945,0.05849348249986391,0.8872983447636718,-4.126044346417851
NDUFB2,0.4118348488180086,5.560396525234975,1.95653834621686,0.05852080559415957,0.8872983447636718,-4.126411285015322
ATF7,-0.4468920004598438,5.280869818213437,-1.9557694047222633,0.05861495801499557,0.8872983447636718,-4.127674328663734
MPST,-0.5427074633989126,4.26855345616273,-1.939905932901909,0.061094293002106136,0.896100119858896,-4.127718461490292
SUPT20H,0.46811675821726517,5.275221220112966,1.9480170649769455,0.05957154370424438,0.8947762207277841,-4.14038641376717
DDRGK1,-0.520505126786408,4.581383334554677,-1.9461428949044484,0.059804822429577936,0.8947762207277841,-4.143453692250619
MADD,-0.49389599659601036,6.554540578470681,-1.9450615549483088,0.05993977668449011,0.8947762207277841,-4.145222366956965
ZBTB44,0.4307280658828585,6.912438243343002,1.9445886587085528,0.05999887825084191,0.8947762207277841,-4.1459956091061745
TNKS,0.47817153883012864,5.920199361586349,1.9440951366378436,0.06006061136532514,0.8947762207277841,-4.146802419707706
EIF1AD,-0.48307442935887046,4.9096950235281565,-1.942061834884233,0.06031553073770635,0.8959494989549851,-4.1501247697358785
CTSF,-0.5220987457141533,4.369355444340291,-1.9438307914598199,0.06087762345409172,0.896100119858896,-4.151429755349101
NOL8,-0.5368769030362586,4.999635754061444,-1.9410874987589566,0.06043801673603633,0.8959494989549851,-4.151715836807152
WDR77,-0.4464499953015535,5.085256429252602,-1.9409366179314227,0.060457003533833195,0.8959494989549851,-4.151962165465941
SRGN,0.8111293304555973,5.048080712763386,1.903600033318435,0.06673922507599885,0.911802670696201,-4.153241860747395
MIEF1,-0.5463333801566641,4.603649010530332,-1.9392404028504833,0.060670810025867945,0.896100119858896,-4.154730378563457
CAAP1,0.6043178749329297,4.376774473467196,1.9365209234677685,0.06101496278415863,0.896100119858896,-4.159164585363274
NUFIP2,0.3563917171014248,7.096402090925841,1.9349543079919087,0.06121398467059933,0.896100119858896,-4.161716786812394
TIMM10,0.5525085765221691,5.563517366812204,1.934804212225717,0.06123308216953689,0.896100119858896,-4.161961225279945
CCN1,1.1478137487208526,5.704082272459411,1.8949970221207406,0.06700137012365302,0.9129880740520965,-4.162431940706906
ZBTB25,0.505221070467087,4.807244378278478,1.9334174143904537,0.06140977571039292,0.896100119858896,-4.164218989583221
GGCT,-0.5926720648188839,5.720098063972562,-1.933335393782276,0.061420239839064014,0.896100119858896,-4.164352482650887
TMEM126B,-0.44625401217667626,4.473923151454401,-1.9310008151285445,0.06171873041669937,0.8989051579795353,-4.168150269899884
RPL22,-0.41959881422319345,6.595717619067913,-1.928814056945239,0.061999457044624354,0.8989874088244476,-4.171704313315854
NREP,-0.4313677749818394,6.477812267548265,-1.9284749227394966,0.06204309226583283,0.8989874088244476,-4.172255209445473
PHF19,-0.5221112620885036,4.51097064125506,-1.9110967063181419,0.06456441802533315,0.9017845878734086,-4.172527228695573
KLC4,-0.5653358518625939,4.51211643435688,-1.928348371074091,0.0625697240430417,0.9008881922370716,-4.1750574404902
KCNJ2,0.5700247414230892,6.5366427742478574,1.9264165704176313,0.06230850269272457,0.9008881922370716,-4.175597199475678
SH3BGRL,0.6044624922013799,4.500226097171347,1.927395037288597,0.06269279150575488,0.9008881922370716,-4.176598187419824
TMEM117,0.49866218286568476,4.0524324622234875,1.876671762153824,0.07202466080814629,0.9195031544282135,-4.1802666951514915
CYP51A1,0.5117670494298374,3.710624394364686,1.8120959890267632,0.08173646997419101,0.9449556662021773,-4.181420634378076
MRPL58,-0.5567556012204138,4.837715520775321,-1.9225404055880764,0.062810969281488,0.9008881922370716,-4.181882996477995
SHKBP1,0.5676817153706812,4.0862708582672775,1.891572438712005,0.06805870165097913,0.9159635992544011,-4.181894382511049
SLC38A9,-0.48097294274556646,4.212622916377946,-1.9244870679756108,0.06334957906974203,0.9008881922370716,-4.182689283827596
ZNF430,0.5517918096233592,4.06463423467838,1.8840413126361177,0.06942883230999666,0.9162353995945542,-4.183456494804347
BAZ1B,-0.4892366443493712,6.0353058967575315,-1.9210005033144935,0.06301155489616372,0.9008881922370716,-4.184377413286873
SIRT5,-0.5577397370063526,5.501131848175603,-1.920721892657333,0.06304790532696827,0.9008881922370716,-4.184828553390548
DHODH,-0.4822483453158908,4.457165374506512,-1.921445669128155,0.06320185653696272,0.9008881922370716,-4.184893400537859
PRDX6,0.3895264897353323,7.241550905145515,1.9200884403630378,0.06313061940058996,0.9008881922370716,-4.18585407838518
TUBB2A,0.6973940099101341,4.6172499870393136,1.9016039651953691,0.06610256554019311,0.910764650514407,-4.188869381807256
UBE3A,-0.3130840011435465,7.412857824488428,-1.9174484064964976,0.06347635491450575,0.9008881922370716,-4.190125274599961
B3GNT5,0.6117285902707819,7.327261038286816,1.9154719656331392,0.06373625469402795,0.9014409473022705,-4.193319834359726
FKTN,-0.544151756218886,5.007497538679654,-1.9149098199865375,0.06381034358710234,0.9014409473022705,-4.194227965815459
FBXO30,0.5847002602838476,5.62220388727438,1.9137674718394235,0.06396112994495769,0.9017845878734086,-4.196072750057718
RALGAPB,-0.5190892866441432,5.481623818321848,-1.91273794441854,0.06409728732351752,0.9017845878734086,-4.19773459391571
CIZ1,-0.41348174172890495,5.678986910509214,-1.911957959978998,0.06420060829778061,0.9017845878734086,-4.198993159387068
P4HB,0.3498023488184403,7.33988197384821,1.90988792994383,0.064475511783034,0.9017845878734086,-4.202331344815903
CHRNB1,-0.4561154697706904,7.02351006732164,-1.9090982462317536,0.06458064999424316,0.9017845878734086,-4.203604055795402
FAM120B,-0.42579414182040054,6.394178613174487,-1.9072450735637816,0.06482796078477897,0.9037466295894557,-4.2065891258665475
TOB2,0.4942944820831432,6.047315460893401,1.905585521538848,0.06505012412633392,0.9053522209819697,-4.209260365556986
NF2,-0.4383959732290732,6.138041866984059,-1.903720641528751,0.06530055641875461,0.9069062787112366,-4.212259906066688
ZNF608,-0.527737967540622,4.686901234991844,-1.9023850978434633,0.06548041436216488,0.9069062787112366,-4.214406612529862
WWP2,-0.5300515482974131,5.265328784842647,-1.9023636508410244,0.06548330610878818,0.9069062787112366,-4.214441075952711
PMEPA1,-0.5243194055951239,4.621338322638228,-1.8992380846705839,0.06590590970263145,0.910764650514407,-4.219460287825539
THSD4,-0.5782962548296728,4.36883990299372,-1.8581958272089703,0.07279806103743015,0.9204734296486455,-4.221718687397473
CDK10,-0.5209223655732504,5.083257083766211,-1.8977006100029348,0.06611464898407632,0.910764650514407,-4.221926849383581
FAF1,-0.46541389801346256,5.485479301868252,-1.8971288510534101,0.06619242023946588,0.910764650514407,-4.222843714483745
THBS1,0.9843522698200724,6.0615415759209395,1.8791885544424958,0.06892605039351085,0.9162353995945542,-4.223060779428394
TUFT1,0.6117167462598463,3.9646815463265446,1.8178925458185466,0.08181976195327809,0.9449556662021773,-4.226429016944537
NOTCH1,0.5554071744830127,5.354071643469912,1.8942944270663786,0.0665791241736124,0.911802670696201,-4.2273857198340465
POLR2H,0.49880281898952017,4.474413415516846,1.8948787963068412,0.06675063697350257,0.911802670696201,-4.2275899361565825
AKAP12,0.7147049702322725,6.036861205206587,1.893646442573954,0.06666780171435345,0.911802670696201,-4.22842332107856
LXN,-0.5958005744395951,4.0144909742707675,-1.8546230441741132,0.07365026552242464,0.9260453890798771,-4.228453993629948
FPGT,-0.4705892486355143,3.986221703290192,-1.8296604991127419,0.08116434693478541,0.9449556662021773,-4.229757660709951
EFHD1,-0.42432004237174326,4.170351188060962,-1.8926335233685732,0.06680662441877153,0.911802670696201,-4.23004471800504
TOMM40,-0.5514269214276504,4.081401806631649,-1.795116576315671,0.08402380561487359,0.9449556662021773,-4.232526949792874
ZNF749,0.7584579398008175,3.9510825223903816,1.7467130495181644,0.09491991447315655,0.9449556662021773,-4.233422277939061
PTPN4,-0.4169185772633863,6.422674596762598,-1.8903344453429027,0.0671226399532623,0.9131700631583691,-4.233722332314359
DGKZ,0.3985178419779487,7.202305256410362,1.8893190440935475,0.0672626183859077,0.9132697319039147,-4.235345440622238
CCDC91,-0.5345763481946371,5.08745825773958,-1.8887163745105302,0.06734581809359995,0.9132697319039147,-4.23630847364597
MYO9B,0.45846666043266016,4.788145705895622,1.8667377110543604,0.07069538622128423,0.9195031544282135,-4.242597158449525
VPS37C,-0.4918696653657175,4.209998857291401,-1.8846952749694386,0.06790320405580565,0.9159635992544011,-4.242727712444632
FBXO22,-0.4630242772425497,4.562861756444263,-1.8840520332688733,0.06799273361846236,0.9159635992544011,-4.2437535658413275
MKLN1,0.37759443162507633,6.674501256211817,1.8828410972368819,0.06816155260892978,0.9159635992544011,-4.245684031569077
PRMT1,-0.4128357374485718,6.438708200612265,-1.8822166540059073,0.0682487479617998,0.9159635992544011,-4.246679128188508
RTL10,-0.47661865444699547,4.608802347916523,-1.8820788077571333,0.06826800928413349,0.9159635992544011,-4.246898760978388
UXS1,0.4703245454921383,5.164851053142259,1.8816972304517805,0.06832135159211279,0.9159635992544011,-4.247506667789523
UCKL1,0.49050898623213524,6.088017620348304,1.8810606430201948,0.06841042244490445,0.9159635992544011,-4.248520623297767
MORC4,-0.4601393881337339,4.143971476165549,-1.8636515858896232,0.07169797695397387,0.9195031544282135,-4.249684924147834
DDX41,-0.5311595703355767,5.134933769685342,-1.879213956883849,0.06866937332714881,0.9162353995945542,-4.2514604748122045
NOCT,0.524773756600776,4.236265014691423,1.8611785735648763,0.07176855724376584,0.9195031544282135,-4.252376566907822
RGP1,0.42185437773580414,5.759743718948245,1.8771287586204104,0.06896277967253836,0.9162353995945542,-4.254777260216956
ATP2A2,-0.45999690030120277,10.525743432743363,-1.876479167341619,0.0690544023965558,0.9162353995945542,-4.255809921520745
NOLC1,0.5203326582952545,6.470574598048686,1.875858819402342,0.06914199784979337,0.9162353995945542,-4.256795828192278
LRRC8A,0.5547955052930211,4.507668140076707,1.8750246540768254,0.06951348694631337,0.9162353995945542,-4.259191904632214
PLAT,-0.4959697963279872,4.372745593839264,-1.874017034775886,0.06940262619282017,0.9162353995945542,-4.259721406972403
RPRD1B,-0.3882412172555112,5.638397039746919,-1.8737089599752415,0.06944630352574992,0.9162353995945542,-4.260210543745801
VAMP2,-0.46596803584953594,5.245523013987737,-1.873596816361883,0.06946220854426854,0.9162353995945542,-4.260388580554694
ADARB1,-0.537032348222442,4.464244092687529,-1.8545201482720082,0.07246926846635117,0.9204734296486455,-4.261667349740088
STK24,-0.4887859835055943,5.2974685905361,-1.872178713025231,0.06966360370742929,0.916786025773354,-4.262639196977366
PRIMPOL,-0.4871994633712742,4.086338819709575,-1.8560199779329996,0.07311663907048029,0.9207038687714348,-4.262739494728768
H1-4,-0.43130673428120936,7.145678044210666,-1.8694912531632493,0.07004664215872032,0.9195031544282135,-4.26690062474181
PDCD11,0.4882633249760273,5.643558337026943,1.8690274740975794,0.07011292588509555,0.9195031544282135,-4.2676355308862455
ZNF629,0.4754657491913328,4.3625895179377885,1.8692315876265084,0.07033790617592624,0.9195031544282135,-4.268363070617576
SRI,0.3825644091338556,3.9357728777921936,1.870108939855912,0.07076912651506327,0.9195031544282135,-4.269267189700817
LMBR1L,0.5019158404791382,4.825302840010228,1.8676618102720883,0.07030841987903214,0.9195031544282135,-4.269798720583774
RBIS,-0.41584536715575604,4.074217048248718,-1.8674755573120458,0.07085947725903696,0.9195031544282135,-4.2722426604288515
PIP5K1A,-0.49195727037423875,5.955992794824425,-1.8652959129355482,0.07064820151661975,0.9195031544282135,-4.273543271093811
FRRS1,-0.5693300641213086,4.05425670115727,-1.7374186937140572,0.09483988006717652,0.9449556662021773,-4.273711796197389
DPP3,-0.536861533215355,4.187811464299557,-1.8479632719797627,0.07463599249344889,0.9274152253738098,-4.276422391249966
NR2F2,0.6052298915545391,5.367498118842829,1.8634004489388563,0.07092143447746256,0.9195031544282135,-4.276540517625743
TCERG1,-0.3749698197693432,6.589802640343136,-1.8617030467424547,0.07116688366325301,0.9195031544282135,-4.279222503940581
ICOSLG,0.48558571144821094,4.006672253269871,1.8055148459215307,0.08085456842949598,0.9449556662021773,-4.2792392837354125
TDRD7,-0.5093219732895045,4.052755461538344,-1.80784756423276,0.08155671091285395,0.9449556662021773,-4.27932380738978
LIFR,-0.3762998858063016,6.8630041858302135,-1.86081099831788,0.07129616749144792,0.9195031544282135,-4.280631203589389
DAG1,-0.3641171536486656,8.046409509765077,-1.8605287085345454,0.07133712133959073,0.9195031544282135,-4.281076875627103
DNAJB9,0.6112066408512202,5.264564583303503,1.8592954498874932,0.07151627528532602,0.9195031544282135,-4.283023278228347
TNFRSF10D,0.4513235084398697,4.0925950563722555,1.8425795447349658,0.07511117362798529,0.927869709839433,-4.283468687956753
ABTB1,0.6072900190158359,4.778458042909635,1.8569548746046958,0.07185734603079333,0.9195031544282135,-4.286714469904901
NUP85,-0.5566768417828918,4.7741022403875535,-1.8569513802266864,0.07185785627262922,0.9195031544282135,-4.286719977908584
TM6SF1,-0.42250871463510187,5.759966433960541,-1.855526371337291,0.07206619147900059,0.9195031544282135,-4.288965451458355
FADS2,-0.47515513391226705,4.892094068531839,-1.8554810695530386,0.0720728230243064,0.9195031544282135,-4.2890368135748265
DOCK9,-0.5050401982105726,5.7156997343959315,-1.8549405707998234,0.07215198470105574,0.9195031544282135,-4.28988813217379
DDX11,0.640949485805141,4.93401877352651,1.8363121077336904,0.07545677334093148,0.9306125542984225,-4.290906671387067
ZNF417,0.5198878795964594,3.911907221258884,1.7782206616258436,0.08601684042900679,0.9449556662021773,-4.292470096965774
WDR24,0.46489210148455307,4.052676463634063,1.8400349675086651,0.07696451123180897,0.9372475402313537,-4.292717379876889
MIER3,0.46239613453573103,4.944135488601898,1.8525497488154425,0.07250303747360048,0.9204734296486455,-4.293651436164215
ATF6,0.4124872765969654,5.88718925674492,1.8516416648592828,0.07263675652811685,0.9204734296486455,-4.295079796624756
AEN,0.5046254871916269,4.194585527154983,1.7969351588098792,0.08331412802345091,0.9449556662021773,-4.295314198518589
MYSM1,-0.4024562276176624,6.308442960197252,-1.8510801137711115,0.07271955259395903,0.9204734296486455,-4.295962800776562
PLXND1,0.6155940524696426,5.60454372786039,1.8497637059846852,0.07291396210535617,0.9204734296486455,-4.2980319271249225
NEK7,-0.5637732914736375,5.75599424400877,-1.8492526067015265,0.07298956172231637,0.9204734296486455,-4.298834953060514
SLC39A14,0.5935280974150068,4.583993046287132,1.8136973759651553,0.07955539987573196,0.942854052868969,-4.301058633913172
CCDC127,0.4931981202688078,4.799718015730972,1.8428854220199813,0.07419378931659695,0.9274152253738098,-4.309787410098631
TSEN2,0.4923533204998902,4.453484965492497,1.8408273514059943,0.07424546773643102,0.9274152253738098,-4.312046783717417
MAPK6,0.37687198588210613,7.579405027699266,1.8396662282067746,0.07441998695347886,0.9274152253738098,-4.313863761204032
MIDN,0.7405260447466384,6.278991400761161,1.8395984386003748,0.07443018667098915,0.9274152253738098,-4.313969812895634
FAM177A1,-0.5602142201010114,5.379981631849496,-1.8395490066747524,0.0744376250181502,0.9274152253738098,-4.314047143405997
BCAT2,-0.45522147793907486,4.794366316101979,-1.8387273113141296,0.07456136380692976,0.9274152253738098,-4.31533234535821
TLK2,-0.44039266166405344,4.780339670696313,-1.8384406955330024,0.07460456640620887,0.9274152253738098,-4.3157805282267745
ACTL6A,-0.43633362845945456,4.413547157839308,-1.8383179645939716,0.07488030467926175,0.927869709839433,-4.3169211317249685
ERMARD,-0.4537523790673834,4.791031582521957,-1.8361569959325332,0.07494955956275073,0.927869709839433,-4.319349552685698
NCOA3,0.3440330047408109,6.879298244969347,1.8353602894096368,0.0750702356744131,0.927869709839433,-4.3205938251143445
L3HYPDH,0.4028228018170754,3.8157583269061845,1.7924539895819722,0.08330117983221423,0.9449556662021773,-4.321746663085724
CBFB,0.5776646795931395,4.6062858433785046,1.7888609802106994,0.08324014054406292,0.9449556662021773,-4.325070394362082
CDKN2AIPNL,-0.4201095937869841,4.91558889127329,-1.832182906013205,0.07555315821354482,0.9306125542984225,-4.325551837218136
SLC22A5,0.7592512156277591,5.100372022416373,1.8129522225362258,0.07879232381384599,0.939264722118272,-4.325801090546252
SMARCC1,-0.4746571513382687,5.695626820302536,-1.831195384709312,0.0757037871365731,0.9306330017991699,-4.327091361355155
